scenario,n_ann,minority,delta,rep,method,stat,pvalue,detected
polarization,80,0.5,0.5,35,Krippendorff delta-alpha,0.001950037598336729,0.024875621890547265,1
polarization,80,0.5,0.5,35,Krippendorff alpha (pooled),0.04807780448697563,nan,0
polarization,80,0.5,0.5,35,aposteriori unimodality (2024),0.06896551724137931,0.13861386138613863,0
polarization,80,0.5,0.5,36,apunim (fixed binning),0.07744699221446934,0.0032722929013240293,1
polarization,80,0.5,0.5,36,Krippendorff delta-alpha,0.0010522403050363116,0.11940298507462686,0
polarization,80,0.5,0.5,36,Krippendorff alpha (pooled),0.04667110584047751,nan,0
polarization,80,0.5,0.5,36,aposteriori unimodality (2024),0.15384615384615385,0.009900990099009901,1
polarization,80,0.5,0.5,37,apunim (fixed binning),0.07258132101140534,0.002828458423604178,1
polarization,80,0.5,0.5,37,Krippendorff delta-alpha,0.0019486838536659778,0.04477611940298507,1
polarization,80,0.5,0.5,37,Krippendorff alpha (pooled),0.046676167229960375,nan,0
polarization,80,0.5,0.5,37,aposteriori unimodality (2024),0.12,0.009900990099009901,1
polarization,80,0.5,0.5,38,apunim (fixed binning),0.005190593689339871,1.0,0
polarization,80,0.5,0.5,38,Krippendorff delta-alpha,0.0019270755766481185,0.01990049751243781,1
polarization,80,0.5,0.5,38,Krippendorff alpha (pooled),0.04904772770154797,nan,0
polarization,80,0.5,0.5,38,aposteriori unimodality (2024),0.11538461538461539,0.0297029702970297,1
polarization,80,0.5,0.5,39,apunim (fixed binning),0.024832720352397957,0.09997554802336142,0
polarization,80,0.5,0.5,39,Krippendorff delta-alpha,0.000793478080703347,0.15920398009950248,0
polarization,80,0.5,0.5,39,Krippendorff alpha (pooled),0.05223874243841986,nan,0
polarization,80,0.5,0.5,39,aposteriori unimodality (2024),0.10714285714285714,0.0297029702970297,1
polarization,80,0.5,1.0,0,apunim (fixed binning),0.060209006880223064,4.184390411804707e-06,1
polarization,80,0.5,1.0,0,Krippendorff delta-alpha,0.009880611512402437,0.004975124378109453,1
polarization,80,0.5,1.0,0,Krippendorff alpha (pooled),0.04684906684084089,nan,0
polarization,80,0.5,1.0,0,aposteriori unimodality (2024),0.2619047619047619,0.009900990099009901,1
polarization,80,0.5,1.0,1,apunim (fixed binning),0.04209023593066323,0.0001201523107427065,1
polarization,80,0.5,1.0,1,Krippendorff delta-alpha,0.008140316393604408,0.004975124378109453,1
polarization,80,0.5,1.0,1,Krippendorff alpha (pooled),0.042291579065437124,nan,0
polarization,80,0.5,1.0,1,aposteriori unimodality (2024),0.13043478260869565,0.009900990099009901,1
polarization,80,0.5,1.0,2,apunim (fixed binning),0.08359686048414046,7.308770681044236e-10,1
polarization,80,0.5,1.0,2,Krippendorff delta-alpha,0.006550303177613015,0.004975124378109453,1
polarization,80,0.5,1.0,2,Krippendorff alpha (pooled),0.03771367728982977,nan,0
polarization,80,0.5,1.0,2,aposteriori unimodality (2024),0.10526315789473684,0.019801980198019802,1
polarization,80,0.5,1.0,3,apunim (fixed binning),0.10302675356617153,1.4252161965867804e-11,1
polarization,80,0.5,1.0,3,Krippendorff delta-alpha,0.009367211203139714,0.004975124378109453,1
polarization,80,0.5,1.0,3,Krippendorff alpha (pooled),0.04256399468096772,nan,0
polarization,80,0.5,1.0,3,aposteriori unimodality (2024),0.09523809523809523,0.009900990099009901,1
polarization,80,0.5,1.0,4,apunim (fixed binning),0.12891898627972573,2.082418098630039e-13,1
polarization,80,0.5,1.0,4,Krippendorff delta-alpha,0.007995555840805135,0.004975124378109453,1
polarization,80,0.5,1.0,4,Krippendorff alpha (pooled),0.038970825605945336,nan,0
polarization,80,0.5,1.0,4,aposteriori unimodality (2024),0.2222222222222222,0.009900990099009901,1
polarization,80,0.5,1.0,5,apunim (fixed binning),0.07124589002526552,5.673232411712836e-09,1
polarization,80,0.5,1.0,5,Krippendorff delta-alpha,0.007478227686149308,0.004975124378109453,1
polarization,80,0.5,1.0,5,Krippendorff alpha (pooled),0.03824677437890511,nan,0
polarization,80,0.5,1.0,5,aposteriori unimodality (2024),0.17391304347826086,0.009900990099009901,1
polarization,80,0.5,1.0,6,apunim (fixed binning),0.07581670520631406,1.3764467346345343e-10,1
polarization,80,0.5,1.0,6,Krippendorff delta-alpha,0.007627211171784054,0.004975124378109453,1
polarization,80,0.5,1.0,6,Krippendorff alpha (pooled),0.040402087845834656,nan,0
polarization,80,0.5,1.0,6,aposteriori unimodality (2024),0.05,0.06930693069306931,0
polarization,80,0.5,1.0,7,apunim (fixed binning),0.10130451457835993,2.2698092816476004e-11,1
polarization,80,0.5,1.0,7,Krippendorff delta-alpha,0.00783830276913916,0.004975124378109453,1
polarization,80,0.5,1.0,7,Krippendorff alpha (pooled),0.0394364242079045,nan,0
polarization,80,0.5,1.0,7,aposteriori unimodality (2024),0.1794871794871795,0.009900990099009901,1
polarization,80,0.5,1.0,8,apunim (fixed binning),0.07742130547630935,1.6468724823218165e-07,1
polarization,80,0.5,1.0,8,Krippendorff delta-alpha,0.006915329613219612,0.004975124378109453,1
polarization,80,0.5,1.0,8,Krippendorff alpha (pooled),0.04351879419828686,nan,0
polarization,80,0.5,1.0,8,aposteriori unimodality (2024),0.1111111111111111,0.019801980198019802,1
polarization,80,0.5,1.0,9,apunim (fixed binning),0.05280657646669076,8.087124943291558e-06,1
polarization,80,0.5,1.0,9,Krippendorff delta-alpha,0.008977745972582551,0.004975124378109453,1
polarization,80,0.5,1.0,9,Krippendorff alpha (pooled),0.038586391422403055,nan,0
polarization,80,0.5,1.0,9,aposteriori unimodality (2024),0.14634146341463414,0.009900990099009901,1
polarization,80,0.5,1.0,10,apunim (fixed binning),0.08580725693844259,2.461338728005678e-10,1
polarization,80,0.5,1.0,10,Krippendorff delta-alpha,0.011461537823491463,0.004975124378109453,1
polarization,80,0.5,1.0,10,Krippendorff alpha (pooled),0.03988994753550701,nan,0
polarization,80,0.5,1.0,10,aposteriori unimodality (2024),0.22727272727272727,0.009900990099009901,1
polarization,80,0.5,1.0,11,apunim (fixed binning),0.09817688602508616,1.1581471416228364e-13,1
polarization,80,0.5,1.0,11,Krippendorff delta-alpha,0.008071807062106195,0.004975124378109453,1
polarization,80,0.5,1.0,11,Krippendorff alpha (pooled),0.0362730156993627,nan,0
polarization,80,0.5,1.0,11,aposteriori unimodality (2024),0.16326530612244897,0.009900990099009901,1
polarization,80,0.5,1.0,12,apunim (fixed binning),0.08584183151231446,2.2606204733532433e-10,1
polarization,80,0.5,1.0,12,Krippendorff delta-alpha,0.006997885239974466,0.004975124378109453,1
polarization,80,0.5,1.0,12,Krippendorff alpha (pooled),0.041334487766895966,nan,0
polarization,80,0.5,1.0,12,aposteriori unimodality (2024),0.18604651162790697,0.009900990099009901,1
polarization,80,0.5,1.0,13,apunim (fixed binning),0.08924009974827694,1.648008938079143e-07,1
polarization,80,0.5,1.0,13,Krippendorff delta-alpha,0.008280596482336866,0.004975124378109453,1
polarization,80,0.5,1.0,13,Krippendorff alpha (pooled),0.041864712473327126,nan,0
polarization,80,0.5,1.0,13,aposteriori unimodality (2024),0.09090909090909091,0.04950495049504951,1
polarization,80,0.5,1.0,14,apunim (fixed binning),0.06905370946001442,1.001955511508391e-09,1
polarization,80,0.5,1.0,14,Krippendorff delta-alpha,0.008234147343462284,0.004975124378109453,1
polarization,80,0.5,1.0,14,Krippendorff alpha (pooled),0.03930972254076137,nan,0
polarization,80,0.5,1.0,14,aposteriori unimodality (2024),0.12,0.009900990099009901,1
polarization,80,0.5,1.0,15,apunim (fixed binning),0.08220901632923487,1.139266679216761e-08,1
polarization,80,0.5,1.0,15,Krippendorff delta-alpha,0.011334317227128299,0.004975124378109453,1
polarization,80,0.5,1.0,15,Krippendorff alpha (pooled),0.04444858433042176,nan,0
polarization,80,0.5,1.0,15,aposteriori unimodality (2024),0.19230769230769232,0.009900990099009901,1
polarization,80,0.5,1.0,16,apunim (fixed binning),0.08400636695748011,3.581288086181257e-05,1
polarization,80,0.5,1.0,16,Krippendorff delta-alpha,0.007303932692895809,0.004975124378109453,1
polarization,80,0.5,1.0,16,Krippendorff alpha (pooled),0.042084932721826784,nan,0
polarization,80,0.5,1.0,16,aposteriori unimodality (2024),0.1891891891891892,0.009900990099009901,1
polarization,80,0.5,1.0,17,apunim (fixed binning),0.06579324485016437,1.05584318928884e-06,1
polarization,80,0.5,1.0,17,Krippendorff delta-alpha,0.009822409181461877,0.004975124378109453,1
polarization,80,0.5,1.0,17,Krippendorff alpha (pooled),0.041420570946775426,nan,0
polarization,80,0.5,1.0,17,aposteriori unimodality (2024),0.08163265306122448,0.009900990099009901,1
polarization,80,0.5,1.0,18,apunim (fixed binning),0.11952556276839946,2.2650734496833426e-12,1
polarization,80,0.5,1.0,18,Krippendorff delta-alpha,0.009124063581262054,0.004975124378109453,1
polarization,80,0.5,1.0,18,Krippendorff alpha (pooled),0.03729009643957237,nan,0
polarization,80,0.5,1.0,18,aposteriori unimodality (2024),0.27906976744186046,0.009900990099009901,1
polarization,80,0.5,1.0,19,apunim (fixed binning),0.09231224331903688,3.2532098806673958e-06,1
polarization,80,0.5,1.0,19,Krippendorff delta-alpha,0.007866818991846158,0.004975124378109453,1
polarization,80,0.5,1.0,19,Krippendorff alpha (pooled),0.039558738680018024,nan,0
polarization,80,0.5,1.0,19,aposteriori unimodality (2024),0.03333333333333333,0.32673267326732675,0
polarization,80,0.5,1.0,20,apunim (fixed binning),0.09845413348492052,3.696264445278214e-06,1
polarization,80,0.5,1.0,20,Krippendorff delta-alpha,0.008628764689888824,0.004975124378109453,1
polarization,80,0.5,1.0,20,Krippendorff alpha (pooled),0.04522846062377994,nan,0
polarization,80,0.5,1.0,20,aposteriori unimodality (2024),0.16216216216216217,0.009900990099009901,1
polarization,80,0.5,1.0,21,apunim (fixed binning),0.07030914885717082,3.437401186511108e-05,1
polarization,80,0.5,1.0,21,Krippendorff delta-alpha,0.008089572000392009,0.004975124378109453,1
polarization,80,0.5,1.0,21,Krippendorff alpha (pooled),0.033962715739386695,nan,0
polarization,80,0.5,1.0,21,aposteriori unimodality (2024),0.21621621621621623,0.009900990099009901,1
polarization,80,0.5,1.0,22,apunim (fixed binning),0.07413166866686838,7.143589433744809e-05,1
polarization,80,0.5,1.0,22,Krippendorff delta-alpha,0.00918558220239074,0.004975124378109453,1
polarization,80,0.5,1.0,22,Krippendorff alpha (pooled),0.04425262763604365,nan,0
polarization,80,0.5,1.0,22,aposteriori unimodality (2024),0.034482758620689655,0.2871287128712871,0
polarization,80,0.5,1.0,23,apunim (fixed binning),0.07761404645548699,1.332532092990069e-10,1
polarization,80,0.5,1.0,23,Krippendorff delta-alpha,0.008782432894723635,0.004975124378109453,1
polarization,80,0.5,1.0,23,Krippendorff alpha (pooled),0.03706830664026395,nan,0
polarization,80,0.5,1.0,23,aposteriori unimodality (2024),0.1951219512195122,0.009900990099009901,1
polarization,80,0.5,1.0,24,apunim (fixed binning),0.12053837217073451,3.6508013386541024e-11,1
polarization,80,0.5,1.0,24,Krippendorff delta-alpha,0.01058382327017704,0.004975124378109453,1
polarization,80,0.5,1.0,24,Krippendorff alpha (pooled),0.0357890577825174,nan,0
polarization,80,0.5,1.0,24,aposteriori unimodality (2024),0.23255813953488372,0.009900990099009901,1
polarization,80,0.5,1.0,25,apunim (fixed binning),0.06889093584699486,7.473752470243574e-07,1
polarization,80,0.5,1.0,25,Krippendorff delta-alpha,0.007150398964661908,0.004975124378109453,1
polarization,80,0.5,1.0,25,Krippendorff alpha (pooled),0.04138858966603054,nan,0
polarization,80,0.5,1.0,25,aposteriori unimodality (2024),0.14893617021276595,0.009900990099009901,1
polarization,80,0.5,1.0,26,apunim (fixed binning),0.11797409371252011,1.8412559513798257e-11,1
polarization,80,0.5,1.0,26,Krippendorff delta-alpha,0.008098033782806546,0.004975124378109453,1
polarization,80,0.5,1.0,26,Krippendorff alpha (pooled),0.03973686604426163,nan,0
polarization,80,0.5,1.0,26,aposteriori unimodality (2024),0.225,0.009900990099009901,1
polarization,80,0.5,1.0,27,apunim (fixed binning),0.1040708851418752,2.974176707499466e-11,1
polarization,80,0.5,1.0,27,Krippendorff delta-alpha,0.007544554296947059,0.004975124378109453,1
polarization,80,0.5,1.0,27,Krippendorff alpha (pooled),0.041966236714648164,nan,0
polarization,80,0.5,1.0,27,aposteriori unimodality (2024),0.04,0.48514851485148514,0
polarization,80,0.5,1.0,28,apunim (fixed binning),0.09200516835443631,2.267499318127802e-12,1
polarization,80,0.5,1.0,28,Krippendorff delta-alpha,0.007448650288755965,0.004975124378109453,1
polarization,80,0.5,1.0,28,Krippendorff alpha (pooled),0.03260972858239186,nan,0
polarization,80,0.5,1.0,28,aposteriori unimodality (2024),0.13953488372093023,0.009900990099009901,1
polarization,80,0.5,1.0,29,apunim (fixed binning),0.059133099042911516,6.461290224734696e-07,1
polarization,80,0.5,1.0,29,Krippendorff delta-alpha,0.008164062478561662,0.004975124378109453,1
polarization,80,0.5,1.0,29,Krippendorff alpha (pooled),0.04024539369872071,nan,0
polarization,80,0.5,1.0,29,aposteriori unimodality (2024),0.17073170731707318,0.009900990099009901,1
polarization,80,0.5,1.0,30,apunim (fixed binning),0.07551671834364765,2.5901329477156546e-07,1
polarization,80,0.5,1.0,30,Krippendorff delta-alpha,0.00651511116887854,0.004975124378109453,1
polarization,80,0.5,1.0,30,Krippendorff alpha (pooled),0.04192058629781348,nan,0
polarization,80,0.5,1.0,30,aposteriori unimodality (2024),0.14285714285714285,0.009900990099009901,1
polarization,80,0.5,1.0,31,apunim (fixed binning),0.06840950463862439,3.168382436390467e-07,1
polarization,80,0.5,1.0,31,Krippendorff delta-alpha,0.00838769151143981,0.004975124378109453,1
polarization,80,0.5,1.0,31,Krippendorff alpha (pooled),0.039484440571713186,nan,0
polarization,80,0.5,1.0,31,aposteriori unimodality (2024),0.1282051282051282,0.009900990099009901,1
polarization,80,0.5,1.0,32,apunim (fixed binning),0.08771631269849582,3.348802007094566e-10,1
polarization,80,0.5,1.0,32,Krippendorff delta-alpha,0.01037642237076325,0.004975124378109453,1
polarization,80,0.5,1.0,32,Krippendorff alpha (pooled),0.04531802536970431,nan,0
polarization,80,0.5,1.0,32,aposteriori unimodality (2024),0.11904761904761904,0.009900990099009901,1
polarization,80,0.5,1.0,33,apunim (fixed binning),0.09194377351006854,2.7864796348325304e-10,1
polarization,80,0.5,1.0,33,Krippendorff delta-alpha,0.006699407299718241,0.004975124378109453,1
polarization,80,0.5,1.0,33,Krippendorff alpha (pooled),0.039786402459276005,nan,0
polarization,80,0.5,1.0,33,aposteriori unimodality (2024),0.13725490196078433,0.009900990099009901,1
polarization,80,0.5,1.0,34,apunim (fixed binning),0.1246358315089347,2.6636652817519607e-18,1
polarization,80,0.5,1.0,34,Krippendorff delta-alpha,0.0052731752859962455,0.004975124378109453,1
polarization,80,0.5,1.0,34,Krippendorff alpha (pooled),0.039412081443221614,nan,0
polarization,80,0.5,1.0,34,aposteriori unimodality (2024),0.16,0.009900990099009901,1
polarization,80,0.5,1.0,35,apunim (fixed binning),0.10381078368749207,2.899494779209697e-09,1
polarization,80,0.5,1.0,35,Krippendorff delta-alpha,0.007224043201031094,0.004975124378109453,1
polarization,80,0.5,1.0,35,Krippendorff alpha (pooled),0.032800818630325246,nan,0
polarization,80,0.5,1.0,35,aposteriori unimodality (2024),0.175,0.009900990099009901,1
polarization,80,0.5,1.0,36,apunim (fixed binning),0.12976561716745022,8.150536440877978e-12,1
polarization,80,0.5,1.0,36,Krippendorff delta-alpha,0.004653066469196332,0.004975124378109453,1
polarization,80,0.5,1.0,36,Krippendorff alpha (pooled),0.0378063426856412,nan,0
polarization,80,0.5,1.0,36,aposteriori unimodality (2024),0.13043478260869565,0.019801980198019802,1
polarization,80,0.5,1.0,37,apunim (fixed binning),0.10272759267487891,1.3017735112249104e-12,1
polarization,80,0.5,1.0,37,Krippendorff delta-alpha,0.009316738045055284,0.004975124378109453,1
polarization,80,0.5,1.0,37,Krippendorff alpha (pooled),0.033665148503599585,nan,0
polarization,80,0.5,1.0,37,aposteriori unimodality (2024),0.1875,0.009900990099009901,1
polarization,80,0.5,1.0,38,apunim (fixed binning),0.05988310143374408,7.243163552362969e-05,1
polarization,80,0.5,1.0,38,Krippendorff delta-alpha,0.008789353583699921,0.004975124378109453,1
polarization,80,0.5,1.0,38,Krippendorff alpha (pooled),0.04291435208800887,nan,0
polarization,80,0.5,1.0,38,aposteriori unimodality (2024),0.15789473684210525,0.009900990099009901,1
polarization,80,0.5,1.0,39,apunim (fixed binning),0.0685286570517941,2.1299300089335165e-07,1
polarization,80,0.5,1.0,39,Krippendorff delta-alpha,0.006596535149751281,0.004975124378109453,1
polarization,80,0.5,1.0,39,Krippendorff alpha (pooled),0.04304498813175439,nan,0
polarization,80,0.5,1.0,39,aposteriori unimodality (2024),0.06976744186046512,0.06930693069306931,0
polarization,80,0.5,1.5,0,apunim (fixed binning),0.14084772923982566,2.5638783328683093e-27,1
polarization,80,0.5,1.5,0,Krippendorff delta-alpha,0.015205567228066985,0.004975124378109453,1
polarization,80,0.5,1.5,0,Krippendorff alpha (pooled),0.03260270792134068,nan,0
polarization,80,0.5,1.5,0,aposteriori unimodality (2024),0.16279069767441862,0.009900990099009901,1
polarization,80,0.5,1.5,1,apunim (fixed binning),0.1363183407636015,8.018421526000166e-27,1
polarization,80,0.5,1.5,1,Krippendorff delta-alpha,0.015711335156776307,0.004975124378109453,1
polarization,80,0.5,1.5,1,Krippendorff alpha (pooled),0.03323901583100719,nan,0
polarization,80,0.5,1.5,1,aposteriori unimodality (2024),0.14864864864864866,0.009900990099009901,1
polarization,80,0.5,1.5,2,apunim (fixed binning),0.14561963614271992,3.4660796782353186e-27,1
polarization,80,0.5,1.5,2,Krippendorff delta-alpha,0.020128216388455966,0.004975124378109453,1
polarization,80,0.5,1.5,2,Krippendorff alpha (pooled),0.03916101545832429,nan,0
polarization,80,0.5,1.5,2,aposteriori unimodality (2024),0.1951219512195122,0.009900990099009901,1
polarization,80,0.5,1.5,3,apunim (fixed binning),0.11950076798939205,2.5765457929453746e-17,1
polarization,80,0.5,1.5,3,Krippendorff delta-alpha,0.01526669078134485,0.004975124378109453,1
polarization,80,0.5,1.5,3,Krippendorff alpha (pooled),0.027829586049255783,nan,0
polarization,80,0.5,1.5,3,aposteriori unimodality (2024),0.17333333333333334,0.009900990099009901,1
polarization,80,0.5,1.5,4,apunim (fixed binning),0.16264348449857166,8.766246891943456e-26,1
polarization,80,0.5,1.5,4,Krippendorff delta-alpha,0.017603604785733695,0.004975124378109453,1
polarization,80,0.5,1.5,4,Krippendorff alpha (pooled),0.03337239510029266,nan,0
polarization,80,0.5,1.5,4,aposteriori unimodality (2024),0.19736842105263158,0.009900990099009901,1
polarization,80,0.5,1.5,5,apunim (fixed binning),0.13587547633595523,3.9879242950767903e-19,1
polarization,80,0.5,1.5,5,Krippendorff delta-alpha,0.015968282742923168,0.004975124378109453,1
